RecordID,Country,Region,Year,Gender,Demographics Response,Question,Value
90,Egypt,North Africa,2014,M,15-24,... if she argues with him,
90,Egypt,North Africa,2014,M,25-34,... if she argues with him,
90,Egypt,North Africa,2014,M,35-49,... if she argues with him,
160,Egypt,North Africa,2014,M,15-24,... if she goes out without telling him,
160,Egypt,North Africa,2014,M,25-34,... if she goes out without telling him,
160,Egypt,North Africa,2014,M,35-49,... if she goes out without telling him,
230,Egypt,North Africa,2014,M,15-24,... if she neglects the children,
230,Egypt,North Africa,2014,M,25-34,... if she neglects the children,
230,Egypt,North Africa,2014,M,35-49,... if she neglects the children,
300,Egypt,North Africa,2014,M,15-24,... if she refuses to have sex with him,
300,Egypt,North Africa,2014,M,25-34,... if she refuses to have sex with him,
300,Egypt,North Africa,2014,M,35-49,... if she refuses to have sex with him,
21,Eritrea,East Africa,2002,F,25-34,... if she burns the food,27.4
21,Eritrea,East Africa,2002,F,15-24,... if she burns the food,29.3
21,Eritrea,East Africa,2002,F,35-49,... if she burns the food,30.7
21,Eritrea,East Africa,2002,M,15-24,... if she burns the food,
21,Eritrea,East Africa,2002,M,25-34,... if she burns the food,
21,Eritrea,East Africa,2002,M,35-49,... if she burns the food,
371,Eritrea,East Africa,2002,F,15-24,... for at least one specific reason,69.4
371,Eritrea,East Africa,2002,F,25-34,... for at least one specific reason,70.1
371,Eritrea,East Africa,2002,F,35-49,... for at least one specific reason,73.0
91,Eritrea,East Africa,2002,F,15-24,... if she argues with him,42.6
91,Eritrea,East Africa,2002,F,25-34,... if she argues with him,44.5
91,Eritrea,East Africa,2002,F,35-49,... if she argues with him,47.2
161,Eritrea,East Africa,2002,F,15-24,... if she goes out without telling him,49.5
161,Eritrea,East Africa,2002,F,25-34,... if she goes out without telling him,51.4
161,Eritrea,East Africa,2002,F,35-49,... if she goes out without telling him,54.7
231,Eritrea,East Africa,2002,F,15-24,... if she neglects the children,50.6
231,Eritrea,East Africa,2002,F,25-34,... if she neglects the children,50.2
231,Eritrea,East Africa,2002,F,35-49,... if she neglects the children,52.2
301,Eritrea,East Africa,2002,F,15-24,... if she refuses to have sex with him,43.6
301,Eritrea,East Africa,2002,F,25-34,... if she refuses to have sex with him,48.3
301,Eritrea,East Africa,2002,F,35-49,... if she refuses to have sex with him,53.1
371,Eritrea,East Africa,2002,M,15-24,... for at least one specific reason,
371,Eritrea,East Africa,2002,M,25-34,... for at least one specific reason,
371,Eritrea,East Africa,2002,M,35-49,... for at least one specific reason,
91,Eritrea,East Africa,2002,M,15-24,... if she argues with him,
91,Eritrea,East Africa,2002,M,25-34,... if she argues with him,
91,Eritrea,East Africa,2002,M,35-49,... if she argues with him,
161,Eritrea,East Africa,2002,M,15-24,... if she goes out without telling him,
161,Eritrea,East Africa,2002,M,25-34,... if she goes out without telling him,
161,Eritrea,East Africa,2002,M,35-49,... if she goes out without telling him,
231,Eritrea,East Africa,2002,M,15-24,... if she neglects the children,
231,Eritrea,East Africa,2002,M,25-34,... if she neglects the children,
231,Eritrea,East Africa,2002,M,35-49,... if she neglects the children,
301,Eritrea,East Africa,2002,M,15-24,... if she refuses to have sex with him,
301,Eritrea,East Africa,2002,M,25-34,... if she refuses to have sex with him,
301,Eritrea,East Africa,2002,M,35-49,... if she refuses to have sex with him,
22,Eswatini,Southern Africa,2006,F,35-49,... if she burns the food,2.0
22,Eswatini,Southern Africa,2006,F,25-34,... if she burns the food,2.4
22,Eswatini,Southern Africa,2006,F,15-24,... if she burns the food,3.7
22,Eswatini,Southern Africa,2006,M,25-34,... if she burns the food,1.5
22,Eswatini,Southern Africa,2006,M,35-49,... if she burns the food,2.7
22,Eswatini,Southern Africa,2006,M,15-24,... if she burns the food,6.1
372,Eswatini,Southern Africa,2006,F,15-24,... for at least one specific reason,31.5
372,Eswatini,Southern Africa,2006,F,25-34,... for at least one specific reason,15.7
372,Eswatini,Southern Africa,2006,F,35-49,... for at least one specific reason,16.2
92,Eswatini,Southern Africa,2006,F,15-24,... if she argues with him,23.4
92,Eswatini,Southern Africa,2006,F,25-34,... if she argues with him,11.7
92,Eswatini,Southern Africa,2006,F,35-49,... if she argues with him,11.5
162,Eswatini,Southern Africa,2006,F,15-24,... if she goes out without telling him,13.5
162,Eswatini,Southern Africa,2006,F,25-34,... if she goes out without telling him,4.5
162,Eswatini,Southern Africa,2006,F,35-49,... if she goes out without telling him,6.6
232,Eswatini,Southern Africa,2006,F,15-24,... if she neglects the children,17.0
232,Eswatini,Southern Africa,2006,F,25-34,... if she neglects the children,6.3
232,Eswatini,Southern Africa,2006,F,35-49,... if she neglects the children,5.7
302,Eswatini,Southern Africa,2006,F,15-24,... if she refuses to have sex with him,3.2
302,Eswatini,Southern Africa,2006,F,25-34,... if she refuses to have sex with him,3.2
302,Eswatini,Southern Africa,2006,F,35-49,... if she refuses to have sex with him,3.6
372,Eswatini,Southern Africa,2006,M,15-24,... for at least one specific reason,41.7
372,Eswatini,Southern Africa,2006,M,25-34,... for at least one specific reason,21.9
372,Eswatini,Southern Africa,2006,M,35-49,... for at least one specific reason,16.7
92,Eswatini,Southern Africa,2006,M,15-24,... if she argues with him,30.5
92,Eswatini,Southern Africa,2006,M,25-34,... if she argues with him,15.7
92,Eswatini,Southern Africa,2006,M,35-49,... if she argues with him,11.6
162,Eswatini,Southern Africa,2006,M,15-24,... if she goes out without telling him,20.3
162,Eswatini,Southern Africa,2006,M,25-34,... if she goes out without telling him,9.9
162,Eswatini,Southern Africa,2006,M,35-49,... if she goes out without telling him,7.4
232,Eswatini,Southern Africa,2006,M,15-24,... if she neglects the children,21.5
232,Eswatini,Southern Africa,2006,M,25-34,... if she neglects the children,9.0
232,Eswatini,Southern Africa,2006,M,35-49,... if she neglects the children,6.9
302,Eswatini,Southern Africa,2006,M,15-24,... if she refuses to have sex with him,4.4
302,Eswatini,Southern Africa,2006,M,25-34,... if she refuses to have sex with him,2.6
302,Eswatini,Southern Africa,2006,M,35-49,... if she refuses to have sex with him,3.2
23,Ethiopia,East Africa,2016,F,15-24,... if she burns the food,36.4
23,Ethiopia,East Africa,2016,F,25-34,... if she burns the food,40.6
23,Ethiopia,East Africa,2016,F,35-49,... if she burns the food,43.5
23,Ethiopia,East Africa,2016,M,25-34,... if she burns the food,10.3
23,Ethiopia,East Africa,2016,M,35-49,... if she burns the food,11.2
23,Ethiopia,East Africa,2016,M,15-24,... if she burns the food,13.1
373,Ethiopia,East Africa,2016,F,15-24,... for at least one specific reason,60.3
373,Ethiopia,East Africa,2016,F,25-34,... for at least one specific reason,63.9
373,Ethiopia,East Africa,2016,F,35-49,... for at least one specific reason,65.8
93,Ethiopia,East Africa,2016,F,15-24,... if she argues with him,38.6
93,Ethiopia,East Africa,2016,F,25-34,... if she argues with him,43.6
93,Ethiopia,East Africa,2016,F,35-49,... if she argues with him,45.6
163,Ethiopia,East Africa,2016,F,15-24,... if she goes out without telling him,39.1
163,Ethiopia,East Africa,2016,F,25-34,... if she goes out without telling him,46.0
163,Ethiopia,East Africa,2016,F,35-49,... if she goes out without telling him,46.1
233,Ethiopia,East Africa,2016,F,15-24,... if she neglects the children,45.0
233,Ethiopia,East Africa,2016,F,25-34,... if she neglects the children,48.7
233,Ethiopia,East Africa,2016,F,35-49,... if she neglects the children,49.5
303,Ethiopia,East Africa,2016,F,15-24,... if she refuses to have sex with him,29.1
303,Ethiopia,East Africa,2016,F,25-34,... if she refuses to have sex with him,37.5
303,Ethiopia,East Africa,2016,F,35-49,... if she refuses to have sex with him,39.4
373,Ethiopia,East Africa,2016,M,15-24,... for at least one specific reason,31.4
373,Ethiopia,East Africa,2016,M,25-34,... for at least one specific reason,23.4
373,Ethiopia,East Africa,2016,M,35-49,... for at least one specific reason,27.4
93,Ethiopia,East Africa,2016,M,15-24,... if she argues with him,18.0
93,Ethiopia,East Africa,2016,M,25-34,... if she argues with him,13.2
93,Ethiopia,East Africa,2016,M,35-49,... if she argues with him,16.4
163,Ethiopia,East Africa,2016,M,15-24,... if she goes out without telling him,17.0
163,Ethiopia,East Africa,2016,M,25-34,... if she goes out without telling him,14.8
163,Ethiopia,East Africa,2016,M,35-49,... if she goes out without telling him,18.6
233,Ethiopia,East Africa,2016,M,15-24,... if she neglects the children,21.8
233,Ethiopia,East Africa,2016,M,25-34,... if she neglects the children,15.9
233,Ethiopia,East Africa,2016,M,35-49,... if she neglects the children,19.0
303,Ethiopia,East Africa,2016,M,15-24,... if she refuses to have sex with him,14.1
303,Ethiopia,East Africa,2016,M,25-34,... if she refuses to have sex with him,11.4
303,Ethiopia,East Africa,2016,M,35-49,... if she refuses to have sex with him,11.9
24,Gabon,Central Africa,2012,F,25-34,... if she burns the food,9.8
24,Gabon,Central Africa,2012,F,15-24,... if she burns the food,10.6
24,Gabon,Central Africa,2012,F,35-49,... if she burns the food,11.7
24,Gabon,Central Africa,2012,M,35-49,... if she burns the food,5.2
24,Gabon,Central Africa,2012,M,25-34,... if she burns the food,6.6
24,Gabon,Central Africa,2012,M,15-24,... if she burns the food,8.5
374,Gabon,Central Africa,2012,F,15-24,... for at least one specific reason,55.0
374,Gabon,Central Africa,2012,F,25-34,... for at least one specific reason,46.2
374,Gabon,Central Africa,2012,F,35-49,... for at least one specific reason,47.9
94,Gabon,Central Africa,2012,F,15-24,... if she argues with him,27.0
94,Gabon,Central Africa,2012,F,25-34,... if she argues with him,23.6
94,Gabon,Central Africa,2012,F,35-49,... if she argues with him,27.6
164,Gabon,Central Africa,2012,F,15-24,... if she goes out without telling him,17.9
164,Gabon,Central Africa,2012,F,25-34,... if she goes out without telling him,18.1
164,Gabon,Central Africa,2012,F,35-49,... if she goes out without telling him,21.8
234,Gabon,Central Africa,2012,F,15-24,... if she neglects the children,45.0
234,Gabon,Central Africa,2012,F,25-34,... if she neglects the children,36.6
234,Gabon,Central Africa,2012,F,35-49,... if she neglects the children,37.3
304,Gabon,Central Africa,2012,F,15-24,... if she refuses to have sex with him,6.0
304,Gabon,Central Africa,2012,F,25-34,... if she refuses to have sex with him,9.5
304,Gabon,Central Africa,2012,F,35-49,... if she refuses to have sex with him,12.2
374,Gabon,Central Africa,2012,M,15-24,... for at least one specific reason,44.1
374,Gabon,Central Africa,2012,M,25-34,... for at least one specific reason,41.5
374,Gabon,Central Africa,2012,M,35-49,... for at least one specific reason,33.3
94,Gabon,Central Africa,2012,M,15-24,... if she argues with him,22.5
94,Gabon,Central Africa,2012,M,25-34,... if she argues with him,19.7
94,Gabon,Central Africa,2012,M,35-49,... if she argues with him,16.2
164,Gabon,Central Africa,2012,M,15-24,... if she goes out without telling him,14.9
164,Gabon,Central Africa,2012,M,25-34,... if she goes out without telling him,14.4
164,Gabon,Central Africa,2012,M,35-49,... if she goes out without telling him,12.8
234,Gabon,Central Africa,2012,M,15-24,... if she neglects the children,32.8
234,Gabon,Central Africa,2012,M,25-34,... if she neglects the children,31.2
234,Gabon,Central Africa,2012,M,35-49,... if she neglects the children,22.9
304,Gabon,Central Africa,2012,M,15-24,... if she refuses to have sex with him,7.4
304,Gabon,Central Africa,2012,M,25-34,... if she refuses to have sex with him,5.1
304,Gabon,Central Africa,2012,M,35-49,... if she refuses to have sex with him,5.0
25,Gambia,West Africa,2013,F,25-34,... if she burns the food,9.1
25,Gambia,West Africa,2013,F,35-49,... if she burns the food,10.0
25,Gambia,West Africa,2013,F,15-24,... if she burns the food,12.0
25,Gambia,West Africa,2013,M,35-49,... if she burns the food,3.1
25,Gambia,West Africa,2013,M,25-34,... if she burns the food,4.3
25,Gambia,West Africa,2013,M,15-24,... if she burns the food,9.1
375,Gambia,West Africa,2013,F,15-24,... for at least one specific reason,57.6
375,Gambia,West Africa,2013,F,25-34,... for at least one specific reason,58.7
375,Gambia,West Africa,2013,F,35-49,... for at least one specific reason,59.6
95,Gambia,West Africa,2013,F,15-24,... if she argues with him,24.9
95,Gambia,West Africa,2013,F,25-34,... if she argues with him,23.8
95,Gambia,West Africa,2013,F,35-49,... if she argues with him,22.9
165,Gambia,West Africa,2013,F,15-24,... if she goes out without telling him,41.3
165,Gambia,West Africa,2013,F,25-34,... if she goes out without telling him,42.3
165,Gambia,West Africa,2013,F,35-49,... if she goes out without telling him,42.8
235,Gambia,West Africa,2013,F,15-24,... if she neglects the children,36.3
235,Gambia,West Africa,2013,F,25-34,... if she neglects the children,34.1
235,Gambia,West Africa,2013,F,35-49,... if she neglects the children,34.8
305,Gambia,West Africa,2013,F,15-24,... if she refuses to have sex with him,42.5
305,Gambia,West Africa,2013,F,25-34,... if she refuses to have sex with him,46.0
305,Gambia,West Africa,2013,F,35-49,... if she refuses to have sex with him,47.1
375,Gambia,West Africa,2013,M,15-24,... for at least one specific reason,38.8
375,Gambia,West Africa,2013,M,25-34,... for at least one specific reason,30.5
375,Gambia,West Africa,2013,M,35-49,... for at least one specific reason,25.0
95,Gambia,West Africa,2013,M,15-24,... if she argues with him,14.3
95,Gambia,West Africa,2013,M,25-34,... if she argues with him,9.7
95,Gambia,West Africa,2013,M,35-49,... if she argues with him,7.7
165,Gambia,West Africa,2013,M,15-24,... if she goes out without telling him,26.2
165,Gambia,West Africa,2013,M,25-34,... if she goes out without telling him,17.4
165,Gambia,West Africa,2013,M,35-49,... if she goes out without telling him,14.5
235,Gambia,West Africa,2013,M,15-24,... if she neglects the children,22.4
235,Gambia,West Africa,2013,M,25-34,... if she neglects the children,16.9
235,Gambia,West Africa,2013,M,35-49,... if she neglects the children,14.5
305,Gambia,West Africa,2013,M,15-24,... if she refuses to have sex with him,23.4
305,Gambia,West Africa,2013,M,25-34,... if she refuses to have sex with him,16.3
305,Gambia,West Africa,2013,M,35-49,... if she refuses to have sex with him,14.8
26,Ghana,West Africa,2014,F,35-49,... if she burns the food,6.5
26,Ghana,West Africa,2014,F,25-34,... if she burns the food,6.8
26,Ghana,West Africa,2014,F,15-24,... if she burns the food,8.9
26,Ghana,West Africa,2014,M,35-49,... if she burns the food,1.3
26,Ghana,West Africa,2014,M,25-34,... if she burns the food,1.7
26,Ghana,West Africa,2014,M,15-24,... if she burns the food,5.2
376,Ghana,West Africa,2014,F,15-24,... for at least one specific reason,31.8
376,Ghana,West Africa,2014,F,25-34,... for at least one specific reason,25.3
376,Ghana,West Africa,2014,F,35-49,... for at least one specific reason,27.5
96,Ghana,West Africa,2014,F,15-24,... if she argues with him,16.7
96,Ghana,West Africa,2014,F,25-34,... if she argues with him,14.8
96,Ghana,West Africa,2014,F,35-49,... if she argues with him,15.3
166,Ghana,West Africa,2014,F,15-24,... if she goes out without telling him,17.9
166,Ghana,West Africa,2014,F,25-34,... if she goes out without telling him,14.8
166,Ghana,West Africa,2014,F,35-49,... if she goes out without telling him,16.7
236,Ghana,West Africa,2014,F,15-24,... if she neglects the children,23.6
236,Ghana,West Africa,2014,F,25-34,... if she neglects the children,18.9
236,Ghana,West Africa,2014,F,35-49,... if she neglects the children,20.2
306,Ghana,West Africa,2014,F,15-24,... if she refuses to have sex with him,12.0
306,Ghana,West Africa,2014,F,25-34,... if she refuses to have sex with him,12.5
306,Ghana,West Africa,2014,F,35-49,... if she refuses to have sex with him,12.1
376,Ghana,West Africa,2014,M,15-24,... for at least one specific reason,18.8
376,Ghana,West Africa,2014,M,25-34,... for at least one specific reason,10.2
376,Ghana,West Africa,2014,M,35-49,... for at least one specific reason,8.8
96,Ghana,West Africa,2014,M,15-24,... if she argues with him,9.0
96,Ghana,West Africa,2014,M,25-34,... if she argues with him,3.9
96,Ghana,West Africa,2014,M,35-49,... if she argues with him,4.1
166,Ghana,West Africa,2014,M,15-24,... if she goes out without telling him,9.9
166,Ghana,West Africa,2014,M,25-34,... if she goes out without telling him,5.2
166,Ghana,West Africa,2014,M,35-49,... if she goes out without telling him,4.2
236,Ghana,West Africa,2014,M,15-24,... if she neglects the children,11.8
236,Ghana,West Africa,2014,M,25-34,... if she neglects the children,7.6
236,Ghana,West Africa,2014,M,35-49,... if she neglects the children,5.4
306,Ghana,West Africa,2014,M,15-24,... if she refuses to have sex with him,7.0
306,Ghana,West Africa,2014,M,25-34,... if she refuses to have sex with him,3.4
306,Ghana,West Africa,2014,M,35-49,... if she refuses to have sex with him,3.5
28,Guinea,West Africa,2018,F,15-24,... if she burns the food,22.0
28,Guinea,West Africa,2018,F,25-34,... if she burns the food,24.1
28,Guinea,West Africa,2018,F,35-49,... if she burns the food,25.1
28,Guinea,West Africa,2018,M,25-34,... if she burns the food,13.9
28,Guinea,West Africa,2018,M,35-49,... if she burns the food,14.6
28,Guinea,West Africa,2018,M,15-24,... if she burns the food,20.7
378,Guinea,West Africa,2018,F,15-24,... for at least one specific reason,65.1
378,Guinea,West Africa,2018,F,25-34,... for at least one specific reason,69.4
378,Guinea,West Africa,2018,F,35-49,... for at least one specific reason,67.9
98,Guinea,West Africa,2018,F,15-24,... if she argues with him,47.2
98,Guinea,West Africa,2018,F,25-34,... if she argues with him,49.5
98,Guinea,West Africa,2018,F,35-49,... if she argues with him,51.0
168,Guinea,West Africa,2018,F,15-24,... if she goes out without telling him,51.3
168,Guinea,West Africa,2018,F,25-34,... if she goes out without telling him,55.5
168,Guinea,West Africa,2018,F,35-49,... if she goes out without telling him,55.6
238,Guinea,West Africa,2018,F,15-24,... if she neglects the children,50.4
238,Guinea,West Africa,2018,F,25-34,... if she neglects the children,53.6
238,Guinea,West Africa,2018,F,35-49,... if she neglects the children,53.7
308,Guinea,West Africa,2018,F,15-24,... if she refuses to have sex with him,42.3
308,Guinea,West Africa,2018,F,25-34,... if she refuses to have sex with him,51.5
308,Guinea,West Africa,2018,F,35-49,... if she refuses to have sex with him,51.0
378,Guinea,West Africa,2018,M,15-24,... for at least one specific reason,56.0
378,Guinea,West Africa,2018,M,25-34,... for at least one specific reason,57.1
378,Guinea,West Africa,2018,M,35-49,... for at least one specific reason,53.2
98,Guinea,West Africa,2018,M,15-24,... if she argues with him,34.4
98,Guinea,West Africa,2018,M,25-34,... if she argues with him,32.0
98,Guinea,West Africa,2018,M,35-49,... if she argues with him,29.9
168,Guinea,West Africa,2018,M,15-24,... if she goes out without telling him,37.4
168,Guinea,West Africa,2018,M,25-34,... if she goes out without telling him,39.1
168,Guinea,West Africa,2018,M,35-49,... if she goes out without telling him,36.8
238,Guinea,West Africa,2018,M,15-24,... if she neglects the children,43.3
238,Guinea,West Africa,2018,M,25-34,... if she neglects the children,43.8
238,Guinea,West Africa,2018,M,35-49,... if she neglects the children,42.9
308,Guinea,West Africa,2018,M,15-24,... if she refuses to have sex with him,26.0
308,Guinea,West Africa,2018,M,25-34,... if she refuses to have sex with him,24.4
308,Guinea,West Africa,2018,M,35-49,... if she refuses to have sex with him,25.9
385,Kenya,East Africa,2014,F,15-24,... for at least one specific reason,42.0
385,Kenya,East Africa,2014,F,25-34,... for at least one specific reason,39.8
385,Kenya,East Africa,2014,F,35-49,... for at least one specific reason,44.0
105,Kenya,East Africa,2014,F,15-24,... if she argues with him,20.9
105,Kenya,East Africa,2014,F,25-34,... if she argues with him,20.1
105,Kenya,East Africa,2014,F,35-49,... if she argues with him,22.1
35,Kenya,East Africa,2014,F,15-24,... if she burns the food,7.0
35,Kenya,East Africa,2014,F,25-34,... if she burns the food,6.4
35,Kenya,East Africa,2014,F,35-49,... if she burns the food,7.9
175,Kenya,East Africa,2014,F,15-24,... if she goes out without telling him,21.5
175,Kenya,East Africa,2014,F,25-34,... if she goes out without telling him,21.1
175,Kenya,East Africa,2014,F,35-49,... if she goes out without telling him,23.0
245,Kenya,East Africa,2014,F,15-24,... if she neglects the children,33.1
245,Kenya,East Africa,2014,F,25-34,... if she neglects the children,31.7
245,Kenya,East Africa,2014,F,35-49,... if she neglects the children,35.4
315,Kenya,East Africa,2014,F,15-24,... if she refuses to have sex with him,12.2
315,Kenya,East Africa,2014,F,25-34,... if she refuses to have sex with him,14.4
315,Kenya,East Africa,2014,F,35-49,... if she refuses to have sex with him,19.9
385,Kenya,East Africa,2014,M,15-24,... for at least one specific reason,38.6
385,Kenya,East Africa,2014,M,25-34,... for at least one specific reason,36.2
385,Kenya,East Africa,2014,M,35-49,... for at least one specific reason,33.6
105,Kenya,East Africa,2014,M,15-24,... if she argues with him,20.7
105,Kenya,East Africa,2014,M,25-34,... if she argues with him,20.9
105,Kenya,East Africa,2014,M,35-49,... if she argues with him,19.8
35,Kenya,East Africa,2014,M,15-24,... if she burns the food,5.2
35,Kenya,East Africa,2014,M,25-34,... if she burns the food,4.6
35,Kenya,East Africa,2014,M,35-49,... if she burns the food,3.6
175,Kenya,East Africa,2014,M,15-24,... if she goes out without telling him,18.1
175,Kenya,East Africa,2014,M,25-34,... if she goes out without telling him,18.9
175,Kenya,East Africa,2014,M,35-49,... if she goes out without telling him,18.6
245,Kenya,East Africa,2014,M,15-24,... if she neglects the children,27.9
245,Kenya,East Africa,2014,M,25-34,... if she neglects the children,28.6
245,Kenya,East Africa,2014,M,35-49,... if she neglects the children,25.3
315,Kenya,East Africa,2014,M,15-24,... if she refuses to have sex with him,10.6
315,Kenya,East Africa,2014,M,25-34,... if she refuses to have sex with him,9.6
315,Kenya,East Africa,2014,M,35-49,... if she refuses to have sex with him,9.2
387,Lesotho,Southern Africa,2014,F,15-24,... for at least one specific reason,41.3
387,Lesotho,Southern Africa,2014,F,25-34,... for at least one specific reason,27.8
387,Lesotho,Southern Africa,2014,F,35-49,... for at least one specific reason,27.3
107,Lesotho,Southern Africa,2014,F,15-24,... if she argues with him,31.1
107,Lesotho,Southern Africa,2014,F,25-34,... if she argues with him,20.8
107,Lesotho,Southern Africa,2014,F,35-49,... if she argues with him,18.9
37,Lesotho,Southern Africa,2014,F,15-24,... if she burns the food,8.5
37,Lesotho,Southern Africa,2014,F,25-34,... if she burns the food,4.7
37,Lesotho,Southern Africa,2014,F,35-49,... if she burns the food,4.9
177,Lesotho,Southern Africa,2014,F,15-24,... if she goes out without telling him,13.3
177,Lesotho,Southern Africa,2014,F,25-34,... if she goes out without telling him,8.8
177,Lesotho,Southern Africa,2014,F,35-49,... if she goes out without telling him,9.0
247,Lesotho,Southern Africa,2014,F,15-24,... if she neglects the children,27.5
247,Lesotho,Southern Africa,2014,F,25-34,... if she neglects the children,17.7
247,Lesotho,Southern Africa,2014,F,35-49,... if she neglects the children,18.3
317,Lesotho,Southern Africa,2014,F,15-24,... if she refuses to have sex with him,10.3
317,Lesotho,Southern Africa,2014,F,25-34,... if she refuses to have sex with him,8.3
317,Lesotho,Southern Africa,2014,F,35-49,... if she refuses to have sex with him,9.4
387,Lesotho,Southern Africa,2014,M,15-24,... for at least one specific reason,46.2
387,Lesotho,Southern Africa,2014,M,25-34,... for at least one specific reason,35.8
387,Lesotho,Southern Africa,2014,M,35-49,... for at least one specific reason,31.5
107,Lesotho,Southern Africa,2014,M,15-24,... if she argues with him,29.7
107,Lesotho,Southern Africa,2014,M,25-34,... if she argues with him,22.4
107,Lesotho,Southern Africa,2014,M,35-49,... if she argues with him,22.3
37,Lesotho,Southern Africa,2014,M,15-24,... if she burns the food,8.5
37,Lesotho,Southern Africa,2014,M,25-34,... if she burns the food,3.9
37,Lesotho,Southern Africa,2014,M,35-49,... if she burns the food,5.2
177,Lesotho,Southern Africa,2014,M,15-24,... if she goes out without telling him,15.7
177,Lesotho,Southern Africa,2014,M,25-34,... if she goes out without telling him,14.5
177,Lesotho,Southern Africa,2014,M,35-49,... if she goes out without telling him,16.9
247,Lesotho,Southern Africa,2014,M,15-24,... if she neglects the children,31.7
247,Lesotho,Southern Africa,2014,M,25-34,... if she neglects the children,23.2
247,Lesotho,Southern Africa,2014,M,35-49,... if she neglects the children,18.8
317,Lesotho,Southern Africa,2014,M,15-24,... if she refuses to have sex with him,9.6
317,Lesotho,Southern Africa,2014,M,25-34,... if she refuses to have sex with him,7.9
317,Lesotho,Southern Africa,2014,M,35-49,... if she refuses to have sex with him,10.0
388,Liberia,West Africa,2013,F,15-24,... for at least one specific reason,44.3
388,Liberia,West Africa,2013,F,25-34,... for at least one specific reason,41.8
388,Liberia,West Africa,2013,F,35-49,... for at least one specific reason,40.8
108,Liberia,West Africa,2013,F,15-24,... if she argues with him,34.2
108,Liberia,West Africa,2013,F,25-34,... if she argues with him,32.7
108,Liberia,West Africa,2013,F,35-49,... if she argues with him,32.1
38,Liberia,West Africa,2013,F,15-24,... if she burns the food,7.8
38,Liberia,West Africa,2013,F,25-34,... if she burns the food,7.4
38,Liberia,West Africa,2013,F,35-49,... if she burns the food,6.8
178,Liberia,West Africa,2013,F,15-24,... if she goes out without telling him,29.2
178,Liberia,West Africa,2013,F,25-34,... if she goes out without telling him,28.3
178,Liberia,West Africa,2013,F,35-49,... if she goes out without telling him,27.7
248,Liberia,West Africa,2013,F,15-24,... if she neglects the children,34.5
248,Liberia,West Africa,2013,F,25-34,... if she neglects the children,31.1
248,Liberia,West Africa,2013,F,35-49,... if she neglects the children,30.3
318,Liberia,West Africa,2013,F,15-24,... if she refuses to have sex with him,10.2
318,Liberia,West Africa,2013,F,25-34,... if she refuses to have sex with him,11.0
318,Liberia,West Africa,2013,F,35-49,... if she refuses to have sex with him,11.0
388,Liberia,West Africa,2013,M,15-24,... for at least one specific reason,28.1
388,Liberia,West Africa,2013,M,25-34,... for at least one specific reason,25.9
388,Liberia,West Africa,2013,M,35-49,... for at least one specific reason,17.8
108,Liberia,West Africa,2013,M,15-24,... if she argues with him,21.2
108,Liberia,West Africa,2013,M,25-34,... if she argues with him,19.3
108,Liberia,West Africa,2013,M,35-49,... if she argues with him,13.2
38,Liberia,West Africa,2013,M,15-24,... if she burns the food,4.1
38,Liberia,West Africa,2013,M,25-34,... if she burns the food,2.5
38,Liberia,West Africa,2013,M,35-49,... if she burns the food,1.0
178,Liberia,West Africa,2013,M,15-24,... if she goes out without telling him,16.3
178,Liberia,West Africa,2013,M,25-34,... if she goes out without telling him,14.3
178,Liberia,West Africa,2013,M,35-49,... if she goes out without telling him,10.9
248,Liberia,West Africa,2013,M,15-24,... if she neglects the children,18.0
248,Liberia,West Africa,2013,M,25-34,... if she neglects the children,13.2
248,Liberia,West Africa,2013,M,35-49,... if she neglects the children,11.7
318,Liberia,West Africa,2013,M,15-24,... if she refuses to have sex with him,5.3
318,Liberia,West Africa,2013,M,25-34,... if she refuses to have sex with him,3.5
318,Liberia,West Africa,2013,M,35-49,... if she refuses to have sex with him,3.1
389,Madagascar,East Africa,2008,F,15-24,... for at least one specific reason,34.7
389,Madagascar,East Africa,2008,F,25-34,... for at least one specific reason,31.6
389,Madagascar,East Africa,2008,F,35-49,... for at least one specific reason,29.9
109,Madagascar,East Africa,2008,F,15-24,... if she argues with him,6.4
109,Madagascar,East Africa,2008,F,25-34,... if she argues with him,5.8
109,Madagascar,East Africa,2008,F,35-49,... if she argues with him,5.5
39,Madagascar,East Africa,2008,F,15-24,... if she burns the food,8.4
39,Madagascar,East Africa,2008,F,25-34,... if she burns the food,6.6
39,Madagascar,East Africa,2008,F,35-49,... if she burns the food,6.4
179,Madagascar,East Africa,2008,F,15-24,... if she goes out without telling him,20.6
179,Madagascar,East Africa,2008,F,25-34,... if she goes out without telling him,19.0
179,Madagascar,East Africa,2008,F,35-49,... if she goes out without telling him,17.6
249,Madagascar,East Africa,2008,F,15-24,... if she neglects the children,30.0
249,Madagascar,East Africa,2008,F,25-34,... if she neglects the children,27.8
249,Madagascar,East Africa,2008,F,35-49,... if she neglects the children,26.2
319,Madagascar,East Africa,2008,F,15-24,... if she refuses to have sex with him,9.7
319,Madagascar,East Africa,2008,F,25-34,... if she refuses to have sex with him,9.1
319,Madagascar,East Africa,2008,F,35-49,... if she refuses to have sex with him,8.7
389,Madagascar,East Africa,2008,M,15-24,... for at least one specific reason,33.9
389,Madagascar,East Africa,2008,M,25-34,... for at least one specific reason,29.7
