RecordID,Country,Region,Year,Gender,Demographics Response,Question,Value
88,Cote d'Ivoire,West Africa,2011,M,Never married,... if she argues with him,28.6
88,Cote d'Ivoire,West Africa,2011,M,"Widowed, divorced, separated",... if she argues with him,18.7
158,Cote d'Ivoire,West Africa,2011,M,Married or living together,... if she goes out without telling him,21.8
158,Cote d'Ivoire,West Africa,2011,M,Never married,... if she goes out without telling him,22.6
158,Cote d'Ivoire,West Africa,2011,M,"Widowed, divorced, separated",... if she goes out without telling him,17.6
228,Cote d'Ivoire,West Africa,2011,M,Married or living together,... if she neglects the children,25.7
228,Cote d'Ivoire,West Africa,2011,M,Never married,... if she neglects the children,31.6
228,Cote d'Ivoire,West Africa,2011,M,"Widowed, divorced, separated",... if she neglects the children,32.1
298,Cote d'Ivoire,West Africa,2011,M,Married or living together,... if she refuses to have sex with him,11.1
298,Cote d'Ivoire,West Africa,2011,M,Never married,... if she refuses to have sex with him,12.6
298,Cote d'Ivoire,West Africa,2011,M,"Widowed, divorced, separated",... if she refuses to have sex with him,9.6
20,Egypt,North Africa,2014,F,Never married,... if she burns the food,
20,Egypt,North Africa,2014,F,Married or living together,... if she burns the food,6.9
20,Egypt,North Africa,2014,F,"Widowed, divorced, separated",... if she burns the food,8.1
20,Egypt,North Africa,2014,M,Married or living together,... if she burns the food,
20,Egypt,North Africa,2014,M,Never married,... if she burns the food,
20,Egypt,North Africa,2014,M,"Widowed, divorced, separated",... if she burns the food,
370,Egypt,North Africa,2014,F,Married or living together,... for at least one specific reason,35.8
370,Egypt,North Africa,2014,F,Never married,... for at least one specific reason,
370,Egypt,North Africa,2014,F,"Widowed, divorced, separated",... for at least one specific reason,33.2
90,Egypt,North Africa,2014,F,Married or living together,... if she argues with him,12.8
90,Egypt,North Africa,2014,F,Never married,... if she argues with him,
90,Egypt,North Africa,2014,F,"Widowed, divorced, separated",... if she argues with him,12.0
160,Egypt,North Africa,2014,F,Married or living together,... if she goes out without telling him,25.6
160,Egypt,North Africa,2014,F,Never married,... if she goes out without telling him,
160,Egypt,North Africa,2014,F,"Widowed, divorced, separated",... if she goes out without telling him,24.0
230,Egypt,North Africa,2014,F,Married or living together,... if she neglects the children,24.2
230,Egypt,North Africa,2014,F,Never married,... if she neglects the children,
230,Egypt,North Africa,2014,F,"Widowed, divorced, separated",... if she neglects the children,23.1
300,Egypt,North Africa,2014,F,Married or living together,... if she refuses to have sex with him,19.9
300,Egypt,North Africa,2014,F,Never married,... if she refuses to have sex with him,
300,Egypt,North Africa,2014,F,"Widowed, divorced, separated",... if she refuses to have sex with him,20.2
370,Egypt,North Africa,2014,M,Married or living together,... for at least one specific reason,
370,Egypt,North Africa,2014,M,Never married,... for at least one specific reason,
370,Egypt,North Africa,2014,M,"Widowed, divorced, separated",... for at least one specific reason,
90,Egypt,North Africa,2014,M,Married or living together,... if she argues with him,
90,Egypt,North Africa,2014,M,Never married,... if she argues with him,
90,Egypt,North Africa,2014,M,"Widowed, divorced, separated",... if she argues with him,
160,Egypt,North Africa,2014,M,Married or living together,... if she goes out without telling him,
160,Egypt,North Africa,2014,M,Never married,... if she goes out without telling him,
160,Egypt,North Africa,2014,M,"Widowed, divorced, separated",... if she goes out without telling him,
230,Egypt,North Africa,2014,M,Married or living together,... if she neglects the children,
230,Egypt,North Africa,2014,M,Never married,... if she neglects the children,
230,Egypt,North Africa,2014,M,"Widowed, divorced, separated",... if she neglects the children,
300,Egypt,North Africa,2014,M,Married or living together,... if she refuses to have sex with him,
300,Egypt,North Africa,2014,M,Never married,... if she refuses to have sex with him,
300,Egypt,North Africa,2014,M,"Widowed, divorced, separated",... if she refuses to have sex with him,
21,Eritrea,East Africa,2002,F,Never married,... if she burns the food,23.9
21,Eritrea,East Africa,2002,F,"Widowed, divorced, separated",... if she burns the food,29.8
21,Eritrea,East Africa,2002,F,Married or living together,... if she burns the food,30.9
21,Eritrea,East Africa,2002,M,Married or living together,... if she burns the food,
21,Eritrea,East Africa,2002,M,Never married,... if she burns the food,
21,Eritrea,East Africa,2002,M,"Widowed, divorced, separated",... if she burns the food,
371,Eritrea,East Africa,2002,F,Married or living together,... for at least one specific reason,73.1
371,Eritrea,East Africa,2002,F,Never married,... for at least one specific reason,61.4
371,Eritrea,East Africa,2002,F,"Widowed, divorced, separated",... for at least one specific reason,75.9
91,Eritrea,East Africa,2002,F,Married or living together,... if she argues with him,48.7
91,Eritrea,East Africa,2002,F,Never married,... if she argues with him,32.8
91,Eritrea,East Africa,2002,F,"Widowed, divorced, separated",... if she argues with him,44.7
161,Eritrea,East Africa,2002,F,Married or living together,... if she goes out without telling him,55.6
161,Eritrea,East Africa,2002,F,Never married,... if she goes out without telling him,39.9
161,Eritrea,East Africa,2002,F,"Widowed, divorced, separated",... if she goes out without telling him,53.1
231,Eritrea,East Africa,2002,F,Married or living together,... if she neglects the children,52.2
231,Eritrea,East Africa,2002,F,Never married,... if she neglects the children,44.9
231,Eritrea,East Africa,2002,F,"Widowed, divorced, separated",... if she neglects the children,56.4
301,Eritrea,East Africa,2002,F,Married or living together,... if she refuses to have sex with him,52.6
301,Eritrea,East Africa,2002,F,Never married,... if she refuses to have sex with him,32.8
301,Eritrea,East Africa,2002,F,"Widowed, divorced, separated",... if she refuses to have sex with him,51.5
371,Eritrea,East Africa,2002,M,Married or living together,... for at least one specific reason,
371,Eritrea,East Africa,2002,M,Never married,... for at least one specific reason,
371,Eritrea,East Africa,2002,M,"Widowed, divorced, separated",... for at least one specific reason,
91,Eritrea,East Africa,2002,M,Married or living together,... if she argues with him,
91,Eritrea,East Africa,2002,M,Never married,... if she argues with him,
91,Eritrea,East Africa,2002,M,"Widowed, divorced, separated",... if she argues with him,
161,Eritrea,East Africa,2002,M,Married or living together,... if she goes out without telling him,
161,Eritrea,East Africa,2002,M,Never married,... if she goes out without telling him,
161,Eritrea,East Africa,2002,M,"Widowed, divorced, separated",... if she goes out without telling him,
231,Eritrea,East Africa,2002,M,Married or living together,... if she neglects the children,
231,Eritrea,East Africa,2002,M,Never married,... if she neglects the children,
231,Eritrea,East Africa,2002,M,"Widowed, divorced, separated",... if she neglects the children,
301,Eritrea,East Africa,2002,M,Married or living together,... if she refuses to have sex with him,
301,Eritrea,East Africa,2002,M,Never married,... if she refuses to have sex with him,
301,Eritrea,East Africa,2002,M,"Widowed, divorced, separated",... if she refuses to have sex with him,
22,Eswatini,Southern Africa,2006,F,Married or living together,... if she burns the food,2.6
22,Eswatini,Southern Africa,2006,F,Never married,... if she burns the food,3.0
22,Eswatini,Southern Africa,2006,F,"Widowed, divorced, separated",... if she burns the food,3.2
22,Eswatini,Southern Africa,2006,M,Married or living together,... if she burns the food,1.9
22,Eswatini,Southern Africa,2006,M,"Widowed, divorced, separated",... if she burns the food,3.0
22,Eswatini,Southern Africa,2006,M,Never married,... if she burns the food,5.3
372,Eswatini,Southern Africa,2006,F,Married or living together,... for at least one specific reason,19.5
372,Eswatini,Southern Africa,2006,F,Never married,... for at least one specific reason,26.7
372,Eswatini,Southern Africa,2006,F,"Widowed, divorced, separated",... for at least one specific reason,20.3
92,Eswatini,Southern Africa,2006,F,Married or living together,... if she argues with him,15.3
92,Eswatini,Southern Africa,2006,F,Never married,... if she argues with him,19.1
92,Eswatini,Southern Africa,2006,F,"Widowed, divorced, separated",... if she argues with him,13.9
162,Eswatini,Southern Africa,2006,F,Married or living together,... if she goes out without telling him,7.8
162,Eswatini,Southern Africa,2006,F,Never married,... if she goes out without telling him,10.9
162,Eswatini,Southern Africa,2006,F,"Widowed, divorced, separated",... if she goes out without telling him,6.6
232,Eswatini,Southern Africa,2006,F,Married or living together,... if she neglects the children,7.5
232,Eswatini,Southern Africa,2006,F,Never married,... if she neglects the children,14.8
232,Eswatini,Southern Africa,2006,F,"Widowed, divorced, separated",... if she neglects the children,7.3
302,Eswatini,Southern Africa,2006,F,Married or living together,... if she refuses to have sex with him,3.6
302,Eswatini,Southern Africa,2006,F,Never married,... if she refuses to have sex with him,2.5
302,Eswatini,Southern Africa,2006,F,"Widowed, divorced, separated",... if she refuses to have sex with him,6.8
372,Eswatini,Southern Africa,2006,M,Married or living together,... for at least one specific reason,18.7
372,Eswatini,Southern Africa,2006,M,Never married,... for at least one specific reason,37.3
372,Eswatini,Southern Africa,2006,M,"Widowed, divorced, separated",... for at least one specific reason,25.7
92,Eswatini,Southern Africa,2006,M,Married or living together,... if she argues with him,13.0
92,Eswatini,Southern Africa,2006,M,Never married,... if she argues with him,27.2
92,Eswatini,Southern Africa,2006,M,"Widowed, divorced, separated",... if she argues with him,19.4
162,Eswatini,Southern Africa,2006,M,Married or living together,... if she goes out without telling him,8.7
162,Eswatini,Southern Africa,2006,M,Never married,... if she goes out without telling him,17.9
162,Eswatini,Southern Africa,2006,M,"Widowed, divorced, separated",... if she goes out without telling him,10.9
232,Eswatini,Southern Africa,2006,M,Married or living together,... if she neglects the children,7.0
232,Eswatini,Southern Africa,2006,M,Never married,... if she neglects the children,19.1
232,Eswatini,Southern Africa,2006,M,"Widowed, divorced, separated",... if she neglects the children,10.9
302,Eswatini,Southern Africa,2006,M,Married or living together,... if she refuses to have sex with him,2.4
302,Eswatini,Southern Africa,2006,M,Never married,... if she refuses to have sex with him,4.1
302,Eswatini,Southern Africa,2006,M,"Widowed, divorced, separated",... if she refuses to have sex with him,6.1
23,Ethiopia,East Africa,2016,F,Never married,... if she burns the food,30.5
23,Ethiopia,East Africa,2016,F,"Widowed, divorced, separated",... if she burns the food,37.1
23,Ethiopia,East Africa,2016,F,Married or living together,... if she burns the food,43.8
23,Ethiopia,East Africa,2016,M,Never married,... if she burns the food,11.4
23,Ethiopia,East Africa,2016,M,Married or living together,... if she burns the food,11.5
23,Ethiopia,East Africa,2016,M,"Widowed, divorced, separated",... if she burns the food,19.8
373,Ethiopia,East Africa,2016,F,Married or living together,... for at least one specific reason,66.6
373,Ethiopia,East Africa,2016,F,Never married,... for at least one specific reason,53.7
373,Ethiopia,East Africa,2016,F,"Widowed, divorced, separated",... for at least one specific reason,63.6
93,Ethiopia,East Africa,2016,F,Married or living together,... if she argues with him,46.4
93,Ethiopia,East Africa,2016,F,Never married,... if she argues with him,32.3
93,Ethiopia,East Africa,2016,F,"Widowed, divorced, separated",... if she argues with him,39.7
163,Ethiopia,East Africa,2016,F,Married or living together,... if she goes out without telling him,47.5
163,Ethiopia,East Africa,2016,F,Never married,... if she goes out without telling him,34.4
163,Ethiopia,East Africa,2016,F,"Widowed, divorced, separated",... if she goes out without telling him,38.7
233,Ethiopia,East Africa,2016,F,Married or living together,... if she neglects the children,50.8
233,Ethiopia,East Africa,2016,F,Never married,... if she neglects the children,39.8
233,Ethiopia,East Africa,2016,F,"Widowed, divorced, separated",... if she neglects the children,45.4
303,Ethiopia,East Africa,2016,F,Married or living together,... if she refuses to have sex with him,39.4
303,Ethiopia,East Africa,2016,F,Never married,... if she refuses to have sex with him,23.6
303,Ethiopia,East Africa,2016,F,"Widowed, divorced, separated",... if she refuses to have sex with him,32.7
373,Ethiopia,East Africa,2016,M,Married or living together,... for at least one specific reason,26.7
373,Ethiopia,East Africa,2016,M,Never married,... for at least one specific reason,28.2
373,Ethiopia,East Africa,2016,M,"Widowed, divorced, separated",... for at least one specific reason,40.9
93,Ethiopia,East Africa,2016,M,Married or living together,... if she argues with him,15.5
93,Ethiopia,East Africa,2016,M,Never married,... if she argues with him,16.3
93,Ethiopia,East Africa,2016,M,"Widowed, divorced, separated",... if she argues with him,22.9
163,Ethiopia,East Africa,2016,M,Married or living together,... if she goes out without telling him,17.3
163,Ethiopia,East Africa,2016,M,Never married,... if she goes out without telling him,15.7
163,Ethiopia,East Africa,2016,M,"Widowed, divorced, separated",... if she goes out without telling him,22.6
233,Ethiopia,East Africa,2016,M,Married or living together,... if she neglects the children,18.0
233,Ethiopia,East Africa,2016,M,Never married,... if she neglects the children,20.2
233,Ethiopia,East Africa,2016,M,"Widowed, divorced, separated",... if she neglects the children,26.6
303,Ethiopia,East Africa,2016,M,Married or living together,... if she refuses to have sex with him,12.1
303,Ethiopia,East Africa,2016,M,Never married,... if she refuses to have sex with him,12.7
303,Ethiopia,East Africa,2016,M,"Widowed, divorced, separated",... if she refuses to have sex with him,21.0
24,Gabon,Central Africa,2012,F,Never married,... if she burns the food,9.9
24,Gabon,Central Africa,2012,F,Married or living together,... if she burns the food,10.4
24,Gabon,Central Africa,2012,F,"Widowed, divorced, separated",... if she burns the food,14.5
24,Gabon,Central Africa,2012,M,"Widowed, divorced, separated",... if she burns the food,5.6
24,Gabon,Central Africa,2012,M,Married or living together,... if she burns the food,6.2
24,Gabon,Central Africa,2012,M,Never married,... if she burns the food,7.5
374,Gabon,Central Africa,2012,F,Married or living together,... for at least one specific reason,51.3
374,Gabon,Central Africa,2012,F,Never married,... for at least one specific reason,47.8
374,Gabon,Central Africa,2012,F,"Widowed, divorced, separated",... for at least one specific reason,53.3
94,Gabon,Central Africa,2012,F,Married or living together,... if she argues with him,28.0
94,Gabon,Central Africa,2012,F,Never married,... if she argues with him,22.1
94,Gabon,Central Africa,2012,F,"Widowed, divorced, separated",... if she argues with him,30.1
164,Gabon,Central Africa,2012,F,Married or living together,... if she goes out without telling him,21.9
164,Gabon,Central Africa,2012,F,Never married,... if she goes out without telling him,14.4
164,Gabon,Central Africa,2012,F,"Widowed, divorced, separated",... if she goes out without telling him,20.3
234,Gabon,Central Africa,2012,F,Married or living together,... if she neglects the children,40.6
234,Gabon,Central Africa,2012,F,Never married,... if she neglects the children,38.5
234,Gabon,Central Africa,2012,F,"Widowed, divorced, separated",... if she neglects the children,43.8
304,Gabon,Central Africa,2012,F,Married or living together,... if she refuses to have sex with him,11.3
304,Gabon,Central Africa,2012,F,Never married,... if she refuses to have sex with him,4.6
304,Gabon,Central Africa,2012,F,"Widowed, divorced, separated",... if she refuses to have sex with him,10.7
374,Gabon,Central Africa,2012,M,Married or living together,... for at least one specific reason,38.6
374,Gabon,Central Africa,2012,M,Never married,... for at least one specific reason,40.3
374,Gabon,Central Africa,2012,M,"Widowed, divorced, separated",... for at least one specific reason,42.8
94,Gabon,Central Africa,2012,M,Married or living together,... if she argues with him,18.3
94,Gabon,Central Africa,2012,M,Never married,... if she argues with him,20.7
94,Gabon,Central Africa,2012,M,"Widowed, divorced, separated",... if she argues with him,20.3
164,Gabon,Central Africa,2012,M,Married or living together,... if she goes out without telling him,14.7
164,Gabon,Central Africa,2012,M,Never married,... if she goes out without telling him,13.0
164,Gabon,Central Africa,2012,M,"Widowed, divorced, separated",... if she goes out without telling him,16.3
234,Gabon,Central Africa,2012,M,Married or living together,... if she neglects the children,27.3
234,Gabon,Central Africa,2012,M,Never married,... if she neglects the children,30.5
234,Gabon,Central Africa,2012,M,"Widowed, divorced, separated",... if she neglects the children,30.7
304,Gabon,Central Africa,2012,M,Married or living together,... if she refuses to have sex with him,5.0
304,Gabon,Central Africa,2012,M,Never married,... if she refuses to have sex with him,7.2
304,Gabon,Central Africa,2012,M,"Widowed, divorced, separated",... if she refuses to have sex with him,3.6
25,Gambia,West Africa,2013,F,"Widowed, divorced, separated",... if she burns the food,5.2
25,Gambia,West Africa,2013,F,Never married,... if she burns the food,9.4
25,Gambia,West Africa,2013,F,Married or living together,... if she burns the food,11.5
25,Gambia,West Africa,2013,M,Married or living together,... if she burns the food,3.5
25,Gambia,West Africa,2013,M,"Widowed, divorced, separated",... if she burns the food,3.9
25,Gambia,West Africa,2013,M,Never married,... if she burns the food,8.1
375,Gambia,West Africa,2013,F,Married or living together,... for at least one specific reason,62.9
375,Gambia,West Africa,2013,F,Never married,... for at least one specific reason,50.0
375,Gambia,West Africa,2013,F,"Widowed, divorced, separated",... for at least one specific reason,46.9
95,Gambia,West Africa,2013,F,Married or living together,... if she argues with him,27.4
95,Gambia,West Africa,2013,F,Never married,... if she argues with him,18.1
95,Gambia,West Africa,2013,F,"Widowed, divorced, separated",... if she argues with him,14.4
165,Gambia,West Africa,2013,F,Married or living together,... if she goes out without telling him,46.5
165,Gambia,West Africa,2013,F,Never married,... if she goes out without telling him,33.3
165,Gambia,West Africa,2013,F,"Widowed, divorced, separated",... if she goes out without telling him,32.0
235,Gambia,West Africa,2013,F,Married or living together,... if she neglects the children,38.1
235,Gambia,West Africa,2013,F,Never married,... if she neglects the children,30.5
235,Gambia,West Africa,2013,F,"Widowed, divorced, separated",... if she neglects the children,25.4
305,Gambia,West Africa,2013,F,Married or living together,... if she refuses to have sex with him,50.1
305,Gambia,West Africa,2013,F,Never married,... if she refuses to have sex with him,33.6
305,Gambia,West Africa,2013,F,"Widowed, divorced, separated",... if she refuses to have sex with him,36.6
375,Gambia,West Africa,2013,M,Married or living together,... for at least one specific reason,26.6
375,Gambia,West Africa,2013,M,Never married,... for at least one specific reason,37.2
375,Gambia,West Africa,2013,M,"Widowed, divorced, separated",... for at least one specific reason,26.4
95,Gambia,West Africa,2013,M,Married or living together,... if she argues with him,7.9
95,Gambia,West Africa,2013,M,Never married,... if she argues with him,13.6
95,Gambia,West Africa,2013,M,"Widowed, divorced, separated",... if she argues with him,6.7
165,Gambia,West Africa,2013,M,Married or living together,... if she goes out without telling him,14.7
165,Gambia,West Africa,2013,M,Never married,... if she goes out without telling him,24.7
165,Gambia,West Africa,2013,M,"Widowed, divorced, separated",... if she goes out without telling him,17.2
235,Gambia,West Africa,2013,M,Married or living together,... if she neglects the children,14.8
235,Gambia,West Africa,2013,M,Never married,... if she neglects the children,21.5
235,Gambia,West Africa,2013,M,"Widowed, divorced, separated",... if she neglects the children,17.7
305,Gambia,West Africa,2013,M,Married or living together,... if she refuses to have sex with him,15.1
305,Gambia,West Africa,2013,M,Never married,... if she refuses to have sex with him,22.0
305,Gambia,West Africa,2013,M,"Widowed, divorced, separated",... if she refuses to have sex with him,16.1
26,Ghana,West Africa,2014,F,"Widowed, divorced, separated",... if she burns the food,5.3
26,Ghana,West Africa,2014,F,Never married,... if she burns the food,6.7
26,Ghana,West Africa,2014,F,Married or living together,... if she burns the food,8.2
26,Ghana,West Africa,2014,M,"Widowed, divorced, separated",... if she burns the food,0.6
26,Ghana,West Africa,2014,M,Married or living together,... if she burns the food,1.7
26,Ghana,West Africa,2014,M,Never married,... if she burns the food,4.2
376,Ghana,West Africa,2014,F,Married or living together,... for at least one specific reason,29.7
376,Ghana,West Africa,2014,F,Never married,... for at least one specific reason,27.0
376,Ghana,West Africa,2014,F,"Widowed, divorced, separated",... for at least one specific reason,24.5
96,Ghana,West Africa,2014,F,Married or living together,... if she argues with him,17.4
96,Ghana,West Africa,2014,F,Never married,... if she argues with him,13.6
96,Ghana,West Africa,2014,F,"Widowed, divorced, separated",... if she argues with him,12.6
166,Ghana,West Africa,2014,F,Married or living together,... if she goes out without telling him,18.5
166,Ghana,West Africa,2014,F,Never married,... if she goes out without telling him,13.7
166,Ghana,West Africa,2014,F,"Widowed, divorced, separated",... if she goes out without telling him,14.5
236,Ghana,West Africa,2014,F,Married or living together,... if she neglects the children,22.4
236,Ghana,West Africa,2014,F,Never married,... if she neglects the children,19.7
236,Ghana,West Africa,2014,F,"Widowed, divorced, separated",... if she neglects the children,17.1
306,Ghana,West Africa,2014,F,Married or living together,... if she refuses to have sex with him,14.7
306,Ghana,West Africa,2014,F,Never married,... if she refuses to have sex with him,9.0
306,Ghana,West Africa,2014,F,"Widowed, divorced, separated",... if she refuses to have sex with him,8.3
376,Ghana,West Africa,2014,M,Married or living together,... for at least one specific reason,10.0
376,Ghana,West Africa,2014,M,Never married,... for at least one specific reason,16.3
376,Ghana,West Africa,2014,M,"Widowed, divorced, separated",... for at least one specific reason,7.6
96,Ghana,West Africa,2014,M,Married or living together,... if she argues with him,4.4
96,Ghana,West Africa,2014,M,Never married,... if she argues with him,7.5
96,Ghana,West Africa,2014,M,"Widowed, divorced, separated",... if she argues with him,3.5
166,Ghana,West Africa,2014,M,Married or living together,... if she goes out without telling him,5.2
166,Ghana,West Africa,2014,M,Never married,... if she goes out without telling him,8.4
166,Ghana,West Africa,2014,M,"Widowed, divorced, separated",... if she goes out without telling him,3.6
236,Ghana,West Africa,2014,M,Married or living together,... if she neglects the children,6.4
236,Ghana,West Africa,2014,M,Never married,... if she neglects the children,10.6
236,Ghana,West Africa,2014,M,"Widowed, divorced, separated",... if she neglects the children,5.7
306,Ghana,West Africa,2014,M,Married or living together,... if she refuses to have sex with him,3.5
306,Ghana,West Africa,2014,M,Never married,... if she refuses to have sex with him,6.1
306,Ghana,West Africa,2014,M,"Widowed, divorced, separated",... if she refuses to have sex with him,3.8
28,Guinea,West Africa,2018,F,Never married,... if she burns the food,17.6
28,Guinea,West Africa,2018,F,"Widowed, divorced, separated",... if she burns the food,22.0
28,Guinea,West Africa,2018,F,Married or living together,... if she burns the food,25.8
28,Guinea,West Africa,2018,M,Married or living together,... if she burns the food,14.0
28,Guinea,West Africa,2018,M,"Widowed, divorced, separated",... if she burns the food,18.8
28,Guinea,West Africa,2018,M,Never married,... if she burns the food,19.8
378,Guinea,West Africa,2018,F,Married or living together,... for at least one specific reason,71.2
378,Guinea,West Africa,2018,F,Never married,... for at least one specific reason,57.0
378,Guinea,West Africa,2018,F,"Widowed, divorced, separated",... for at least one specific reason,61.8
98,Guinea,West Africa,2018,F,Married or living together,... if she argues with him,52.8
98,Guinea,West Africa,2018,F,Never married,... if she argues with him,39.4
98,Guinea,West Africa,2018,F,"Widowed, divorced, separated",... if she argues with him,41.5
168,Guinea,West Africa,2018,F,Married or living together,... if she goes out without telling him,58.5
168,Guinea,West Africa,2018,F,Never married,... if she goes out without telling him,41.5
168,Guinea,West Africa,2018,F,"Widowed, divorced, separated",... if she goes out without telling him,48.1
238,Guinea,West Africa,2018,F,Married or living together,... if she neglects the children,55.9
238,Guinea,West Africa,2018,F,Never married,... if she neglects the children,43.0
238,Guinea,West Africa,2018,F,"Widowed, divorced, separated",... if she neglects the children,47.1
308,Guinea,West Africa,2018,F,Married or living together,... if she refuses to have sex with him,53.0
308,Guinea,West Africa,2018,F,Never married,... if she refuses to have sex with him,33.3
308,Guinea,West Africa,2018,F,"Widowed, divorced, separated",... if she refuses to have sex with him,43.8
378,Guinea,West Africa,2018,M,Married or living together,... for at least one specific reason,55.4
378,Guinea,West Africa,2018,M,Never married,... for at least one specific reason,55.4
378,Guinea,West Africa,2018,M,"Widowed, divorced, separated",... for at least one specific reason,55.4
98,Guinea,West Africa,2018,M,Married or living together,... if she argues with him,30.9
98,Guinea,West Africa,2018,M,Never married,... if she argues with him,33.6
98,Guinea,West Africa,2018,M,"Widowed, divorced, separated",... if she argues with him,37.5
168,Guinea,West Africa,2018,M,Married or living together,... if she goes out without telling him,39.5
168,Guinea,West Africa,2018,M,Never married,... if she goes out without telling him,35.9
168,Guinea,West Africa,2018,M,"Widowed, divorced, separated",... if she goes out without telling him,32.5
238,Guinea,West Africa,2018,M,Married or living together,... if she neglects the children,43.9
238,Guinea,West Africa,2018,M,Never married,... if she neglects the children,42.6
238,Guinea,West Africa,2018,M,"Widowed, divorced, separated",... if she neglects the children,50.9
308,Guinea,West Africa,2018,M,Married or living together,... if she refuses to have sex with him,25.4
308,Guinea,West Africa,2018,M,Never married,... if she refuses to have sex with him,25.4
308,Guinea,West Africa,2018,M,"Widowed, divorced, separated",... if she refuses to have sex with him,37.6
385,Kenya,East Africa,2014,F,Married or living together,... for at least one specific reason,43.6
385,Kenya,East Africa,2014,F,Never married,... for at least one specific reason,38.2
385,Kenya,East Africa,2014,F,"Widowed, divorced, separated",... for at least one specific reason,41.5
105,Kenya,East Africa,2014,F,Married or living together,... if she argues with him,23.3
105,Kenya,East Africa,2014,F,Never married,... if she argues with him,16.9
105,Kenya,East Africa,2014,F,"Widowed, divorced, separated",... if she argues with him,19.3
35,Kenya,East Africa,2014,F,Married or living together,... if she burns the food,7.2
35,Kenya,East Africa,2014,F,Never married,... if she burns the food,6.4
35,Kenya,East Africa,2014,F,"Widowed, divorced, separated",... if she burns the food,7.9
175,Kenya,East Africa,2014,F,Married or living together,... if she goes out without telling him,23.5
175,Kenya,East Africa,2014,F,Never married,... if she goes out without telling him,18.2
175,Kenya,East Africa,2014,F,"Widowed, divorced, separated",... if she goes out without telling him,21.8
245,Kenya,East Africa,2014,F,Married or living together,... if she neglects the children,34.6
245,Kenya,East Africa,2014,F,Never married,... if she neglects the children,30.1
245,Kenya,East Africa,2014,F,"Widowed, divorced, separated",... if she neglects the children,34.6
315,Kenya,East Africa,2014,F,Married or living together,... if she refuses to have sex with him,17.3
315,Kenya,East Africa,2014,F,Never married,... if she refuses to have sex with him,9.6
315,Kenya,East Africa,2014,F,"Widowed, divorced, separated",... if she refuses to have sex with him,17.5
385,Kenya,East Africa,2014,M,Married or living together,... for at least one specific reason,35.6
385,Kenya,East Africa,2014,M,Never married,... for at least one specific reason,37.0
385,Kenya,East Africa,2014,M,"Widowed, divorced, separated",... for at least one specific reason,38.9
105,Kenya,East Africa,2014,M,Married or living together,... if she argues with him,21.4
105,Kenya,East Africa,2014,M,Never married,... if she argues with him,19.6
105,Kenya,East Africa,2014,M,"Widowed, divorced, separated",... if she argues with him,20.0
35,Kenya,East Africa,2014,M,Married or living together,... if she burns the food,3.9
35,Kenya,East Africa,2014,M,Never married,... if she burns the food,5.4
35,Kenya,East Africa,2014,M,"Widowed, divorced, separated",... if she burns the food,3.4
175,Kenya,East Africa,2014,M,Married or living together,... if she goes out without telling him,19.0
175,Kenya,East Africa,2014,M,Never married,... if she goes out without telling him,17.6
175,Kenya,East Africa,2014,M,"Widowed, divorced, separated",... if she goes out without telling him,22.1
245,Kenya,East Africa,2014,M,Married or living together,... if she neglects the children,27.5
245,Kenya,East Africa,2014,M,Never married,... if she neglects the children,27.0
245,Kenya,East Africa,2014,M,"Widowed, divorced, separated",... if she neglects the children,29.2
315,Kenya,East Africa,2014,M,Married or living together,... if she refuses to have sex with him,9.6
315,Kenya,East Africa,2014,M,Never married,... if she refuses to have sex with him,10.1
315,Kenya,East Africa,2014,M,"Widowed, divorced, separated",... if she refuses to have sex with him,10.1
387,Lesotho,Southern Africa,2014,F,Married or living together,... for at least one specific reason,32.1
387,Lesotho,Southern Africa,2014,F,Never married,... for at least one specific reason,37.3
387,Lesotho,Southern Africa,2014,F,"Widowed, divorced, separated",... for at least one specific reason,28.0
107,Lesotho,Southern Africa,2014,F,Married or living together,... if she argues with him,24.1
107,Lesotho,Southern Africa,2014,F,Never married,... if she argues with him,26.8
107,Lesotho,Southern Africa,2014,F,"Widowed, divorced, separated",... if she argues with him,20.6
37,Lesotho,Southern Africa,2014,F,Married or living together,... if she burns the food,6.0
37,Lesotho,Southern Africa,2014,F,Never married,... if she burns the food,8.3
37,Lesotho,Southern Africa,2014,F,"Widowed, divorced, separated",... if she burns the food,2.8
177,Lesotho,Southern Africa,2014,F,Married or living together,... if she goes out without telling him,11.1
177,Lesotho,Southern Africa,2014,F,Never married,... if she goes out without telling him,11.1
177,Lesotho,Southern Africa,2014,F,"Widowed, divorced, separated",... if she goes out without telling him,7.9
247,Lesotho,Southern Africa,2014,F,Married or living together,... if she neglects the children,20.5
247,Lesotho,Southern Africa,2014,F,Never married,... if she neglects the children,25.1
247,Lesotho,Southern Africa,2014,F,"Widowed, divorced, separated",... if she neglects the children,20.1
317,Lesotho,Southern Africa,2014,F,Married or living together,... if she refuses to have sex with him,10.9
317,Lesotho,Southern Africa,2014,F,Never married,... if she refuses to have sex with him,7.3
317,Lesotho,Southern Africa,2014,F,"Widowed, divorced, separated",... if she refuses to have sex with him,8.7
387,Lesotho,Southern Africa,2014,M,Married or living together,... for at least one specific reason,34.4
387,Lesotho,Southern Africa,2014,M,Never married,... for at least one specific reason,43.6
