RecordID,Country,Region,Year,Gender,Demographics Response,Question,Value
298,Cote d'Ivoire,West Africa,2011,M,Employed for cash,... if she refuses to have sex with him,11.1
298,Cote d'Ivoire,West Africa,2011,M,Employed for kind,... if she refuses to have sex with him,17.0
298,Cote d'Ivoire,West Africa,2011,M,Unemployed,... if she refuses to have sex with him,9.5
20,Egypt,North Africa,2014,F,Employed for cash,... if she burns the food,4.4
20,Egypt,North Africa,2014,F,Unemployed,... if she burns the food,7.1
20,Egypt,North Africa,2014,F,Employed for kind,... if she burns the food,20.8
20,Egypt,North Africa,2014,M,Employed for cash,... if she burns the food,
20,Egypt,North Africa,2014,M,Employed for kind,... if she burns the food,
20,Egypt,North Africa,2014,M,Unemployed,... if she burns the food,
370,Egypt,North Africa,2014,F,Employed for cash,... for at least one specific reason,24.1
370,Egypt,North Africa,2014,F,Employed for kind,... for at least one specific reason,62.3
370,Egypt,North Africa,2014,F,Unemployed,... for at least one specific reason,37.0
90,Egypt,North Africa,2014,F,Employed for cash,... if she argues with him,6.6
90,Egypt,North Africa,2014,F,Employed for kind,... if she argues with him,30.3
90,Egypt,North Africa,2014,F,Unemployed,... if she argues with him,13.4
160,Egypt,North Africa,2014,F,Employed for cash,... if she goes out without telling him,15.1
160,Egypt,North Africa,2014,F,Employed for kind,... if she goes out without telling him,45.4
160,Egypt,North Africa,2014,F,Unemployed,... if she goes out without telling him,26.8
230,Egypt,North Africa,2014,F,Employed for cash,... if she neglects the children,14.7
230,Egypt,North Africa,2014,F,Employed for kind,... if she neglects the children,43.0
230,Egypt,North Africa,2014,F,Unemployed,... if she neglects the children,25.3
300,Egypt,North Africa,2014,F,Employed for cash,... if she refuses to have sex with him,13.2
300,Egypt,North Africa,2014,F,Employed for kind,... if she refuses to have sex with him,39.4
300,Egypt,North Africa,2014,F,Unemployed,... if she refuses to have sex with him,20.5
370,Egypt,North Africa,2014,M,Employed for cash,... for at least one specific reason,
370,Egypt,North Africa,2014,M,Employed for kind,... for at least one specific reason,
370,Egypt,North Africa,2014,M,Unemployed,... for at least one specific reason,
90,Egypt,North Africa,2014,M,Employed for cash,... if she argues with him,
90,Egypt,North Africa,2014,M,Employed for kind,... if she argues with him,
90,Egypt,North Africa,2014,M,Unemployed,... if she argues with him,
160,Egypt,North Africa,2014,M,Employed for cash,... if she goes out without telling him,
160,Egypt,North Africa,2014,M,Employed for kind,... if she goes out without telling him,
160,Egypt,North Africa,2014,M,Unemployed,... if she goes out without telling him,
230,Egypt,North Africa,2014,M,Employed for cash,... if she neglects the children,
230,Egypt,North Africa,2014,M,Employed for kind,... if she neglects the children,
230,Egypt,North Africa,2014,M,Unemployed,... if she neglects the children,
300,Egypt,North Africa,2014,M,Employed for cash,... if she refuses to have sex with him,
300,Egypt,North Africa,2014,M,Employed for kind,... if she refuses to have sex with him,
300,Egypt,North Africa,2014,M,Unemployed,... if she refuses to have sex with him,
21,Eritrea,East Africa,2002,F,Employed for cash,... if she burns the food,27.2
21,Eritrea,East Africa,2002,F,Unemployed,... if she burns the food,28.2
21,Eritrea,East Africa,2002,F,Employed for kind,... if she burns the food,46.1
21,Eritrea,East Africa,2002,M,Employed for cash,... if she burns the food,
21,Eritrea,East Africa,2002,M,Employed for kind,... if she burns the food,
21,Eritrea,East Africa,2002,M,Unemployed,... if she burns the food,
371,Eritrea,East Africa,2002,F,Employed for cash,... for at least one specific reason,65.5
371,Eritrea,East Africa,2002,F,Employed for kind,... for at least one specific reason,82.8
371,Eritrea,East Africa,2002,F,Unemployed,... for at least one specific reason,70.9
91,Eritrea,East Africa,2002,F,Employed for cash,... if she argues with him,36.8
91,Eritrea,East Africa,2002,F,Employed for kind,... if she argues with him,60.2
91,Eritrea,East Africa,2002,F,Unemployed,... if she argues with him,45.0
161,Eritrea,East Africa,2002,F,Employed for cash,... if she goes out without telling him,43.8
161,Eritrea,East Africa,2002,F,Employed for kind,... if she goes out without telling him,63.1
161,Eritrea,East Africa,2002,F,Unemployed,... if she goes out without telling him,52.5
231,Eritrea,East Africa,2002,F,Employed for cash,... if she neglects the children,49.5
231,Eritrea,East Africa,2002,F,Employed for kind,... if she neglects the children,62.5
231,Eritrea,East Africa,2002,F,Unemployed,... if she neglects the children,50.3
301,Eritrea,East Africa,2002,F,Employed for cash,... if she refuses to have sex with him,39.8
301,Eritrea,East Africa,2002,F,Employed for kind,... if she refuses to have sex with him,59.5
301,Eritrea,East Africa,2002,F,Unemployed,... if she refuses to have sex with him,48.7
371,Eritrea,East Africa,2002,M,Employed for cash,... for at least one specific reason,
371,Eritrea,East Africa,2002,M,Employed for kind,... for at least one specific reason,
371,Eritrea,East Africa,2002,M,Unemployed,... for at least one specific reason,
91,Eritrea,East Africa,2002,M,Employed for cash,... if she argues with him,
91,Eritrea,East Africa,2002,M,Employed for kind,... if she argues with him,
91,Eritrea,East Africa,2002,M,Unemployed,... if she argues with him,
161,Eritrea,East Africa,2002,M,Employed for cash,... if she goes out without telling him,
161,Eritrea,East Africa,2002,M,Employed for kind,... if she goes out without telling him,
161,Eritrea,East Africa,2002,M,Unemployed,... if she goes out without telling him,
231,Eritrea,East Africa,2002,M,Employed for cash,... if she neglects the children,
231,Eritrea,East Africa,2002,M,Employed for kind,... if she neglects the children,
231,Eritrea,East Africa,2002,M,Unemployed,... if she neglects the children,
301,Eritrea,East Africa,2002,M,Employed for cash,... if she refuses to have sex with him,
301,Eritrea,East Africa,2002,M,Employed for kind,... if she refuses to have sex with him,
301,Eritrea,East Africa,2002,M,Unemployed,... if she refuses to have sex with him,
22,Eswatini,Southern Africa,2006,F,Employed for cash,... if she burns the food,1.9
22,Eswatini,Southern Africa,2006,F,Unemployed,... if she burns the food,3.6
22,Eswatini,Southern Africa,2006,F,Employed for kind,... if she burns the food,5.4
22,Eswatini,Southern Africa,2006,M,Employed for cash,... if she burns the food,2.5
22,Eswatini,Southern Africa,2006,M,Unemployed,... if she burns the food,5.7
22,Eswatini,Southern Africa,2006,M,Employed for kind,... if she burns the food,6.6
372,Eswatini,Southern Africa,2006,F,Employed for cash,... for at least one specific reason,17.9
372,Eswatini,Southern Africa,2006,F,Employed for kind,... for at least one specific reason,38.1
372,Eswatini,Southern Africa,2006,F,Unemployed,... for at least one specific reason,26.4
92,Eswatini,Southern Africa,2006,F,Employed for cash,... if she argues with him,13.9
92,Eswatini,Southern Africa,2006,F,Employed for kind,... if she argues with him,29.0
92,Eswatini,Southern Africa,2006,F,Unemployed,... if she argues with him,18.7
162,Eswatini,Southern Africa,2006,F,Employed for cash,... if she goes out without telling him,5.4
162,Eswatini,Southern Africa,2006,F,Employed for kind,... if she goes out without telling him,9.1
162,Eswatini,Southern Africa,2006,F,Unemployed,... if she goes out without telling him,11.8
232,Eswatini,Southern Africa,2006,F,Employed for cash,... if she neglects the children,7.4
232,Eswatini,Southern Africa,2006,F,Employed for kind,... if she neglects the children,15.4
232,Eswatini,Southern Africa,2006,F,Unemployed,... if she neglects the children,13.5
302,Eswatini,Southern Africa,2006,F,Employed for cash,... if she refuses to have sex with him,2.9
302,Eswatini,Southern Africa,2006,F,Employed for kind,... if she refuses to have sex with him,3.6
302,Eswatini,Southern Africa,2006,F,Unemployed,... if she refuses to have sex with him,3.6
372,Eswatini,Southern Africa,2006,M,Employed for cash,... for at least one specific reason,24.8
372,Eswatini,Southern Africa,2006,M,Employed for kind,... for at least one specific reason,37.7
372,Eswatini,Southern Africa,2006,M,Unemployed,... for at least one specific reason,38.1
92,Eswatini,Southern Africa,2006,M,Employed for cash,... if she argues with him,17.9
92,Eswatini,Southern Africa,2006,M,Employed for kind,... if she argues with him,26.8
92,Eswatini,Southern Africa,2006,M,Unemployed,... if she argues with him,27.7
162,Eswatini,Southern Africa,2006,M,Employed for cash,... if she goes out without telling him,11.6
162,Eswatini,Southern Africa,2006,M,Employed for kind,... if she goes out without telling him,16.7
162,Eswatini,Southern Africa,2006,M,Unemployed,... if she goes out without telling him,18.5
232,Eswatini,Southern Africa,2006,M,Employed for cash,... if she neglects the children,11.3
232,Eswatini,Southern Africa,2006,M,Employed for kind,... if she neglects the children,21.4
232,Eswatini,Southern Africa,2006,M,Unemployed,... if she neglects the children,18.9
302,Eswatini,Southern Africa,2006,M,Employed for cash,... if she refuses to have sex with him,3.0
302,Eswatini,Southern Africa,2006,M,Employed for kind,... if she refuses to have sex with him,5.7
302,Eswatini,Southern Africa,2006,M,Unemployed,... if she refuses to have sex with him,4.2
23,Ethiopia,East Africa,2016,F,Employed for cash,... if she burns the food,30.2
23,Ethiopia,East Africa,2016,F,Unemployed,... if she burns the food,40.0
23,Ethiopia,East Africa,2016,F,Employed for kind,... if she burns the food,47.9
23,Ethiopia,East Africa,2016,M,Unemployed,... if she burns the food,6.7
23,Ethiopia,East Africa,2016,M,Employed for cash,... if she burns the food,7.7
23,Ethiopia,East Africa,2016,M,Employed for kind,... if she burns the food,14.3
373,Ethiopia,East Africa,2016,F,Employed for cash,... for at least one specific reason,54.6
373,Ethiopia,East Africa,2016,F,Employed for kind,... for at least one specific reason,71.3
373,Ethiopia,East Africa,2016,F,Unemployed,... for at least one specific reason,62.5
93,Ethiopia,East Africa,2016,F,Employed for cash,... if she argues with him,33.8
93,Ethiopia,East Africa,2016,F,Employed for kind,... if she argues with him,49.0
93,Ethiopia,East Africa,2016,F,Unemployed,... if she argues with him,42.4
163,Ethiopia,East Africa,2016,F,Employed for cash,... if she goes out without telling him,36.0
163,Ethiopia,East Africa,2016,F,Employed for kind,... if she goes out without telling him,46.5
163,Ethiopia,East Africa,2016,F,Unemployed,... if she goes out without telling him,45.2
233,Ethiopia,East Africa,2016,F,Employed for cash,... if she neglects the children,40.7
233,Ethiopia,East Africa,2016,F,Employed for kind,... if she neglects the children,53.1
233,Ethiopia,East Africa,2016,F,Unemployed,... if she neglects the children,47.7
303,Ethiopia,East Africa,2016,F,Employed for cash,... if she refuses to have sex with him,25.7
303,Ethiopia,East Africa,2016,F,Employed for kind,... if she refuses to have sex with him,41.4
303,Ethiopia,East Africa,2016,F,Unemployed,... if she refuses to have sex with him,35.4
373,Ethiopia,East Africa,2016,M,Employed for cash,... for at least one specific reason,17.5
373,Ethiopia,East Africa,2016,M,Employed for kind,... for at least one specific reason,33.6
373,Ethiopia,East Africa,2016,M,Unemployed,... for at least one specific reason,20.9
93,Ethiopia,East Africa,2016,M,Employed for cash,... if she argues with him,9.3
93,Ethiopia,East Africa,2016,M,Employed for kind,... if she argues with him,19.9
93,Ethiopia,East Africa,2016,M,Unemployed,... if she argues with him,11.7
163,Ethiopia,East Africa,2016,M,Employed for cash,... if she goes out without telling him,10.6
163,Ethiopia,East Africa,2016,M,Employed for kind,... if she goes out without telling him,20.5
163,Ethiopia,East Africa,2016,M,Unemployed,... if she goes out without telling him,11.5
233,Ethiopia,East Africa,2016,M,Employed for cash,... if she neglects the children,11.6
233,Ethiopia,East Africa,2016,M,Employed for kind,... if she neglects the children,23.4
233,Ethiopia,East Africa,2016,M,Unemployed,... if she neglects the children,14.9
303,Ethiopia,East Africa,2016,M,Employed for cash,... if she refuses to have sex with him,8.0
303,Ethiopia,East Africa,2016,M,Employed for kind,... if she refuses to have sex with him,15.3
303,Ethiopia,East Africa,2016,M,Unemployed,... if she refuses to have sex with him,9.0
24,Gabon,Central Africa,2012,F,Employed for cash,... if she burns the food,10.4
24,Gabon,Central Africa,2012,F,Unemployed,... if she burns the food,10.6
24,Gabon,Central Africa,2012,F,Employed for kind,... if she burns the food,12.0
24,Gabon,Central Africa,2012,M,Employed for kind,... if she burns the food,5.0
24,Gabon,Central Africa,2012,M,Employed for cash,... if she burns the food,6.5
24,Gabon,Central Africa,2012,M,Unemployed,... if she burns the food,8.2
374,Gabon,Central Africa,2012,F,Employed for cash,... for at least one specific reason,48.8
374,Gabon,Central Africa,2012,F,Employed for kind,... for at least one specific reason,57.7
374,Gabon,Central Africa,2012,F,Unemployed,... for at least one specific reason,50.5
94,Gabon,Central Africa,2012,F,Employed for cash,... if she argues with him,26.3
94,Gabon,Central Africa,2012,F,Employed for kind,... if she argues with him,31.7
94,Gabon,Central Africa,2012,F,Unemployed,... if she argues with him,25.1
164,Gabon,Central Africa,2012,F,Employed for cash,... if she goes out without telling him,18.6
164,Gabon,Central Africa,2012,F,Employed for kind,... if she goes out without telling him,26.8
164,Gabon,Central Africa,2012,F,Unemployed,... if she goes out without telling him,18.4
234,Gabon,Central Africa,2012,F,Employed for cash,... if she neglects the children,38.2
234,Gabon,Central Africa,2012,F,Employed for kind,... if she neglects the children,48.3
234,Gabon,Central Africa,2012,F,Unemployed,... if she neglects the children,40.8
304,Gabon,Central Africa,2012,F,Employed for cash,... if she refuses to have sex with him,10.4
304,Gabon,Central Africa,2012,F,Employed for kind,... if she refuses to have sex with him,12.3
304,Gabon,Central Africa,2012,F,Unemployed,... if she refuses to have sex with him,7.1
374,Gabon,Central Africa,2012,M,Employed for cash,... for at least one specific reason,39.5
374,Gabon,Central Africa,2012,M,Employed for kind,... for at least one specific reason,44.1
374,Gabon,Central Africa,2012,M,Unemployed,... for at least one specific reason,39.6
94,Gabon,Central Africa,2012,M,Employed for cash,... if she argues with him,20.1
94,Gabon,Central Africa,2012,M,Employed for kind,... if she argues with him,16.5
94,Gabon,Central Africa,2012,M,Unemployed,... if she argues with him,18.8
164,Gabon,Central Africa,2012,M,Employed for cash,... if she goes out without telling him,14.1
164,Gabon,Central Africa,2012,M,Employed for kind,... if she goes out without telling him,13.3
164,Gabon,Central Africa,2012,M,Unemployed,... if she goes out without telling him,14.1
234,Gabon,Central Africa,2012,M,Employed for cash,... if she neglects the children,28.5
234,Gabon,Central Africa,2012,M,Employed for kind,... if she neglects the children,37.8
234,Gabon,Central Africa,2012,M,Unemployed,... if she neglects the children,29.3
304,Gabon,Central Africa,2012,M,Employed for cash,... if she refuses to have sex with him,5.4
304,Gabon,Central Africa,2012,M,Employed for kind,... if she refuses to have sex with him,6.8
304,Gabon,Central Africa,2012,M,Unemployed,... if she refuses to have sex with him,7.1
25,Gambia,West Africa,2013,F,Unemployed,... if she burns the food,8.8
25,Gambia,West Africa,2013,F,Employed for kind,... if she burns the food,12.1
25,Gambia,West Africa,2013,F,Employed for cash,... if she burns the food,12.5
25,Gambia,West Africa,2013,M,Employed for cash,... if she burns the food,4.3
25,Gambia,West Africa,2013,M,Unemployed,... if she burns the food,9.7
25,Gambia,West Africa,2013,M,Employed for kind,... if she burns the food,10.7
375,Gambia,West Africa,2013,F,Employed for cash,... for at least one specific reason,63.8
375,Gambia,West Africa,2013,F,Employed for kind,... for at least one specific reason,67.2
375,Gambia,West Africa,2013,F,Unemployed,... for at least one specific reason,52.8
95,Gambia,West Africa,2013,F,Employed for cash,... if she argues with him,27.8
95,Gambia,West Africa,2013,F,Employed for kind,... if she argues with him,30.2
95,Gambia,West Africa,2013,F,Unemployed,... if she argues with him,20.2
165,Gambia,West Africa,2013,F,Employed for cash,... if she goes out without telling him,47.2
165,Gambia,West Africa,2013,F,Employed for kind,... if she goes out without telling him,53.1
165,Gambia,West Africa,2013,F,Unemployed,... if she goes out without telling him,36.4
235,Gambia,West Africa,2013,F,Employed for cash,... if she neglects the children,39.8
235,Gambia,West Africa,2013,F,Employed for kind,... if she neglects the children,44.6
235,Gambia,West Africa,2013,F,Unemployed,... if she neglects the children,30.4
305,Gambia,West Africa,2013,F,Employed for cash,... if she refuses to have sex with him,49.6
305,Gambia,West Africa,2013,F,Employed for kind,... if she refuses to have sex with him,51.4
305,Gambia,West Africa,2013,F,Unemployed,... if she refuses to have sex with him,39.7
375,Gambia,West Africa,2013,M,Employed for cash,... for at least one specific reason,30.3
375,Gambia,West Africa,2013,M,Employed for kind,... for at least one specific reason,47.4
375,Gambia,West Africa,2013,M,Unemployed,... for at least one specific reason,35.4
95,Gambia,West Africa,2013,M,Employed for cash,... if she argues with him,9.8
95,Gambia,West Africa,2013,M,Employed for kind,... if she argues with him,20.7
95,Gambia,West Africa,2013,M,Unemployed,... if she argues with him,12.3
165,Gambia,West Africa,2013,M,Employed for cash,... if she goes out without telling him,17.8
165,Gambia,West Africa,2013,M,Employed for kind,... if she goes out without telling him,35.3
165,Gambia,West Africa,2013,M,Unemployed,... if she goes out without telling him,24.1
235,Gambia,West Africa,2013,M,Employed for cash,... if she neglects the children,16.8
235,Gambia,West Africa,2013,M,Employed for kind,... if she neglects the children,30.5
235,Gambia,West Africa,2013,M,Unemployed,... if she neglects the children,20.6
305,Gambia,West Africa,2013,M,Employed for cash,... if she refuses to have sex with him,18.2
305,Gambia,West Africa,2013,M,Employed for kind,... if she refuses to have sex with him,25.7
305,Gambia,West Africa,2013,M,Unemployed,... if she refuses to have sex with him,20.0
26,Ghana,West Africa,2014,F,Employed for cash,... if she burns the food,6.3
26,Ghana,West Africa,2014,F,Unemployed,... if she burns the food,8.3
26,Ghana,West Africa,2014,F,Employed for kind,... if she burns the food,10.2
26,Ghana,West Africa,2014,M,Employed for cash,... if she burns the food,2.6
26,Ghana,West Africa,2014,M,Unemployed,... if she burns the food,2.7
26,Ghana,West Africa,2014,M,Employed for kind,... if she burns the food,5.2
376,Ghana,West Africa,2014,F,Employed for cash,... for at least one specific reason,23.9
376,Ghana,West Africa,2014,F,Employed for kind,... for at least one specific reason,41.1
376,Ghana,West Africa,2014,F,Unemployed,... for at least one specific reason,30.7
96,Ghana,West Africa,2014,F,Employed for cash,... if she argues with him,13.6
96,Ghana,West Africa,2014,F,Employed for kind,... if she argues with him,23.1
96,Ghana,West Africa,2014,F,Unemployed,... if she argues with him,15.8
166,Ghana,West Africa,2014,F,Employed for cash,... if she goes out without telling him,13.9
166,Ghana,West Africa,2014,F,Employed for kind,... if she goes out without telling him,26.5
166,Ghana,West Africa,2014,F,Unemployed,... if she goes out without telling him,16.4
236,Ghana,West Africa,2014,F,Employed for cash,... if she neglects the children,17.8
236,Ghana,West Africa,2014,F,Employed for kind,... if she neglects the children,30.2
236,Ghana,West Africa,2014,F,Unemployed,... if she neglects the children,22.6
306,Ghana,West Africa,2014,F,Employed for cash,... if she refuses to have sex with him,9.7
306,Ghana,West Africa,2014,F,Employed for kind,... if she refuses to have sex with him,21.2
306,Ghana,West Africa,2014,F,Unemployed,... if she refuses to have sex with him,12.4
376,Ghana,West Africa,2014,M,Employed for cash,... for at least one specific reason,11.9
376,Ghana,West Africa,2014,M,Employed for kind,... for at least one specific reason,19.9
376,Ghana,West Africa,2014,M,Unemployed,... for at least one specific reason,13.7
96,Ghana,West Africa,2014,M,Employed for cash,... if she argues with him,5.6
96,Ghana,West Africa,2014,M,Employed for kind,... if she argues with him,8.4
96,Ghana,West Africa,2014,M,Unemployed,... if she argues with him,5.6
166,Ghana,West Africa,2014,M,Employed for cash,... if she goes out without telling him,6.3
166,Ghana,West Africa,2014,M,Employed for kind,... if she goes out without telling him,10.3
166,Ghana,West Africa,2014,M,Unemployed,... if she goes out without telling him,5.9
236,Ghana,West Africa,2014,M,Employed for cash,... if she neglects the children,8.1
236,Ghana,West Africa,2014,M,Employed for kind,... if she neglects the children,13.6
236,Ghana,West Africa,2014,M,Unemployed,... if she neglects the children,6.7
306,Ghana,West Africa,2014,M,Employed for cash,... if she refuses to have sex with him,4.4
306,Ghana,West Africa,2014,M,Employed for kind,... if she refuses to have sex with him,6.2
306,Ghana,West Africa,2014,M,Unemployed,... if she refuses to have sex with him,5.6
28,Guinea,West Africa,2018,F,Employed for cash,... if she burns the food,22.5
28,Guinea,West Africa,2018,F,Unemployed,... if she burns the food,22.7
28,Guinea,West Africa,2018,F,Employed for kind,... if she burns the food,25.5
28,Guinea,West Africa,2018,M,Employed for kind,... if she burns the food,15.7
28,Guinea,West Africa,2018,M,Employed for cash,... if she burns the food,16.6
28,Guinea,West Africa,2018,M,Unemployed,... if she burns the food,20.7
378,Guinea,West Africa,2018,F,Employed for cash,... for at least one specific reason,66.0
378,Guinea,West Africa,2018,F,Employed for kind,... for at least one specific reason,69.9
378,Guinea,West Africa,2018,F,Unemployed,... for at least one specific reason,65.6
98,Guinea,West Africa,2018,F,Employed for cash,... if she argues with him,50.3
98,Guinea,West Africa,2018,F,Employed for kind,... if she argues with him,48.7
98,Guinea,West Africa,2018,F,Unemployed,... if she argues with him,47.7
168,Guinea,West Africa,2018,F,Employed for cash,... if she goes out without telling him,49.9
168,Guinea,West Africa,2018,F,Employed for kind,... if she goes out without telling him,60.2
168,Guinea,West Africa,2018,F,Unemployed,... if she goes out without telling him,51.5
238,Guinea,West Africa,2018,F,Employed for cash,... if she neglects the children,49.3
238,Guinea,West Africa,2018,F,Employed for kind,... if she neglects the children,58.5
238,Guinea,West Africa,2018,F,Unemployed,... if she neglects the children,49.1
308,Guinea,West Africa,2018,F,Employed for cash,... if she refuses to have sex with him,47.4
308,Guinea,West Africa,2018,F,Employed for kind,... if she refuses to have sex with him,49.2
308,Guinea,West Africa,2018,F,Unemployed,... if she refuses to have sex with him,46.2
378,Guinea,West Africa,2018,M,Employed for cash,... for at least one specific reason,55.5
378,Guinea,West Africa,2018,M,Employed for kind,... for at least one specific reason,56.4
378,Guinea,West Africa,2018,M,Unemployed,... for at least one specific reason,52.2
98,Guinea,West Africa,2018,M,Employed for cash,... if she argues with him,32.9
98,Guinea,West Africa,2018,M,Employed for kind,... if she argues with him,32.0
98,Guinea,West Africa,2018,M,Unemployed,... if she argues with him,31.3
168,Guinea,West Africa,2018,M,Employed for cash,... if she goes out without telling him,38.8
168,Guinea,West Africa,2018,M,Employed for kind,... if she goes out without telling him,37.4
168,Guinea,West Africa,2018,M,Unemployed,... if she goes out without telling him,34.6
238,Guinea,West Africa,2018,M,Employed for cash,... if she neglects the children,44.3
238,Guinea,West Africa,2018,M,Employed for kind,... if she neglects the children,42.6
238,Guinea,West Africa,2018,M,Unemployed,... if she neglects the children,41.9
308,Guinea,West Africa,2018,M,Employed for cash,... if she refuses to have sex with him,25.5
308,Guinea,West Africa,2018,M,Employed for kind,... if she refuses to have sex with him,27.1
308,Guinea,West Africa,2018,M,Unemployed,... if she refuses to have sex with him,21.7
385,Kenya,East Africa,2014,F,Employed for cash,... for at least one specific reason,38.6
385,Kenya,East Africa,2014,F,Employed for kind,... for at least one specific reason,53.7
385,Kenya,East Africa,2014,F,Unemployed,... for at least one specific reason,42.0
105,Kenya,East Africa,2014,F,Employed for cash,... if she argues with him,18.4
105,Kenya,East Africa,2014,F,Employed for kind,... if she argues with him,30.8
105,Kenya,East Africa,2014,F,Unemployed,... if she argues with him,21.0
35,Kenya,East Africa,2014,F,Employed for cash,... if she burns the food,5.9
35,Kenya,East Africa,2014,F,Employed for kind,... if she burns the food,10.1
35,Kenya,East Africa,2014,F,Unemployed,... if she burns the food,7.6
175,Kenya,East Africa,2014,F,Employed for cash,... if she goes out without telling him,20.0
175,Kenya,East Africa,2014,F,Employed for kind,... if she goes out without telling him,28.0
175,Kenya,East Africa,2014,F,Unemployed,... if she goes out without telling him,22.0
245,Kenya,East Africa,2014,F,Employed for cash,... if she neglects the children,30.5
245,Kenya,East Africa,2014,F,Employed for kind,... if she neglects the children,42.7
245,Kenya,East Africa,2014,F,Unemployed,... if she neglects the children,33.9
315,Kenya,East Africa,2014,F,Employed for cash,... if she refuses to have sex with him,13.8
315,Kenya,East Africa,2014,F,Employed for kind,... if she refuses to have sex with him,22.6
315,Kenya,East Africa,2014,F,Unemployed,... if she refuses to have sex with him,14.1
385,Kenya,East Africa,2014,M,Employed for cash,... for at least one specific reason,35.8
385,Kenya,East Africa,2014,M,Employed for kind,... for at least one specific reason,45.6
385,Kenya,East Africa,2014,M,Unemployed,... for at least one specific reason,33.1
105,Kenya,East Africa,2014,M,Employed for cash,... if she argues with him,20.6
105,Kenya,East Africa,2014,M,Employed for kind,... if she argues with him,25.1
105,Kenya,East Africa,2014,M,Unemployed,... if she argues with him,17.3
35,Kenya,East Africa,2014,M,Employed for cash,... if she burns the food,4.1
35,Kenya,East Africa,2014,M,Employed for kind,... if she burns the food,6.3
35,Kenya,East Africa,2014,M,Unemployed,... if she burns the food,5.4
175,Kenya,East Africa,2014,M,Employed for cash,... if she goes out without telling him,18.3
175,Kenya,East Africa,2014,M,Employed for kind,... if she goes out without telling him,25.0
175,Kenya,East Africa,2014,M,Unemployed,... if she goes out without telling him,15.2
245,Kenya,East Africa,2014,M,Employed for cash,... if she neglects the children,27.1
245,Kenya,East Africa,2014,M,Employed for kind,... if she neglects the children,35.5
245,Kenya,East Africa,2014,M,Unemployed,... if she neglects the children,23.5
315,Kenya,East Africa,2014,M,Employed for cash,... if she refuses to have sex with him,9.2
315,Kenya,East Africa,2014,M,Employed for kind,... if she refuses to have sex with him,13.5
315,Kenya,East Africa,2014,M,Unemployed,... if she refuses to have sex with him,10.4
387,Lesotho,Southern Africa,2014,F,Employed for cash,... for at least one specific reason,25.1
387,Lesotho,Southern Africa,2014,F,Employed for kind,... for at least one specific reason,39.2
387,Lesotho,Southern Africa,2014,F,Unemployed,... for at least one specific reason,38.6
107,Lesotho,Southern Africa,2014,F,Employed for cash,... if she argues with him,17.7
107,Lesotho,Southern Africa,2014,F,Employed for kind,... if she argues with him,28.6
107,Lesotho,Southern Africa,2014,F,Unemployed,... if she argues with him,29.1
37,Lesotho,Southern Africa,2014,F,Employed for cash,... if she burns the food,3.9
37,Lesotho,Southern Africa,2014,F,Employed for kind,... if she burns the food,8.8
37,Lesotho,Southern Africa,2014,F,Unemployed,... if she burns the food,7.8
177,Lesotho,Southern Africa,2014,F,Employed for cash,... if she goes out without telling him,7.0
177,Lesotho,Southern Africa,2014,F,Employed for kind,... if she goes out without telling him,11.5
177,Lesotho,Southern Africa,2014,F,Unemployed,... if she goes out without telling him,13.4
247,Lesotho,Southern Africa,2014,F,Employed for cash,... if she neglects the children,16.1
247,Lesotho,Southern Africa,2014,F,Employed for kind,... if she neglects the children,28.0
247,Lesotho,Southern Africa,2014,F,Unemployed,... if she neglects the children,25.6
317,Lesotho,Southern Africa,2014,F,Employed for cash,... if she refuses to have sex with him,6.0
317,Lesotho,Southern Africa,2014,F,Employed for kind,... if she refuses to have sex with him,10.3
317,Lesotho,Southern Africa,2014,F,Unemployed,... if she refuses to have sex with him,11.8
387,Lesotho,Southern Africa,2014,M,Employed for cash,... for at least one specific reason,32.8
387,Lesotho,Southern Africa,2014,M,Employed for kind,... for at least one specific reason,46.9
387,Lesotho,Southern Africa,2014,M,Unemployed,... for at least one specific reason,46.2
107,Lesotho,Southern Africa,2014,M,Employed for cash,... if she argues with him,20.8
107,Lesotho,Southern Africa,2014,M,Employed for kind,... if she argues with him,30.9
107,Lesotho,Southern Africa,2014,M,Unemployed,... if she argues with him,30.8
37,Lesotho,Southern Africa,2014,M,Employed for cash,... if she burns the food,4.2
37,Lesotho,Southern Africa,2014,M,Employed for kind,... if she burns the food,8.2
37,Lesotho,Southern Africa,2014,M,Unemployed,... if she burns the food,8.8
177,Lesotho,Southern Africa,2014,M,Employed for cash,... if she goes out without telling him,13.2
177,Lesotho,Southern Africa,2014,M,Employed for kind,... if she goes out without telling him,19.1
177,Lesotho,Southern Africa,2014,M,Unemployed,... if she goes out without telling him,17.6
247,Lesotho,Southern Africa,2014,M,Employed for cash,... if she neglects the children,20.9
247,Lesotho,Southern Africa,2014,M,Employed for kind,... if she neglects the children,34.2
247,Lesotho,Southern Africa,2014,M,Unemployed,... if she neglects the children,29.5
317,Lesotho,Southern Africa,2014,M,Employed for cash,... if she refuses to have sex with him,6.0
317,Lesotho,Southern Africa,2014,M,Employed for kind,... if she refuses to have sex with him,13.8
317,Lesotho,Southern Africa,2014,M,Unemployed,... if she refuses to have sex with him,11.7
388,Liberia,West Africa,2013,F,Employed for cash,... for at least one specific reason,39.7
388,Liberia,West Africa,2013,F,Employed for kind,... for at least one specific reason,46.4
